,size,sparsity,min,max,cpu_cores,runtime,hardware
745,750,0.5,50,100,1,0,0
746,750,0.5,50,1000,1,0,0
747,750,0.5,50,10000,1,0,0
748,750,0.75,1,100,1,0,0
749,750,0.75,1,10000,1,0,0
750,750,0.75,10,100,1,0,0
751,750,0.75,10,1000,1,0,0
752,750,0.75,10,10000,1,0,0
753,750,0.75,50,10000,1,0,0
754,750,0.0,1,100,2,0,1
755,750,0.0,1,1000,2,0,1
756,750,0.0,1,10000,2,0,1
757,750,0.0,10,100,2,0,1
758,750,0.0,10,1000,2,0,1
759,750,0.0,10,10000,2,0,1
760,750,0.0,50,1000,2,0,1
761,750,0.0,50,10000,2,0,1
762,750,0.25,1,100,2,0,1
763,750,0.25,1,10000,2,0,1
764,750,0.25,10,100,2,0,1
765,750,0.25,10,10000,2,0,1
766,750,0.25,50,1000,2,0,1
767,750,0.25,50,10000,2,0,1
768,750,0.5,1,1000,2,0,1
769,750,0.5,1,10000,2,0,1
770,750,0.5,10,100,2,0,1
771,750,0.5,50,100,2,0,1
772,750,0.5,50,1000,2,0,1
773,750,0.5,50,10000,2,0,1
774,750,0.75,1,100,2,0,1
775,750,0.75,1,1000,2,0,1
776,750,0.75,1,10000,2,0,1
777,750,0.75,10,100,2,0,1
778,750,0.75,10,1000,2,0,1
779,750,0.75,10,10000,2,0,1
780,750,0.75,50,100,2,0,1
781,750,0.75,50,1000,2,0,1
782,750,0.75,50,10000,2,0,1
783,750,0.0,1,100,3,0,2
784,750,0.0,1,1000,3,0,2
785,750,0.0,1,10000,3,0,2
786,750,0.0,10,100,3,0,2
787,750,0.0,10,1000,3,0,2
788,750,0.0,10,10000,3,0,2
789,750,0.0,50,1000,3,0,2
790,750,0.0,50,10000,3,0,2
791,750,0.25,1,100,3,0,2
792,750,0.25,1,1000,3,0,2
793,750,0.25,1,10000,3,0,2
794,750,0.25,10,100,3,0,2
795,750,0.25,10,10000,3,0,2
796,750,0.25,50,100,3,0,2
797,750,0.25,50,1000,3,0,2
798,750,0.25,50,10000,3,0,2
799,750,0.5,1,100,3,0,2
800,750,0.5,1,10000,3,0,2
801,750,0.5,10,100,3,0,2
802,750,0.5,10,1000,3,0,2
803,750,0.5,10,10000,3,0,2
804,750,0.5,50,100,3,0,2
805,750,0.5,50,10000,3,55,2
806,750,0.75,1,100,3,0,2
807,750,0.75,1,10000,3,0,2
808,750,0.75,10,100,3,0,2
809,750,0.75,10,1000,3,0,2
810,750,0.75,10,10000,3,0,2
811,750,0.75,50,10000,3,0,2
812,750,0.0,1,100,4,0,3
813,750,0.0,1,1000,4,0,3
814,750,0.0,1,10000,4,0,3
815,750,0.0,10,100,4,0,3
816,750,0.0,10,1000,4,0,3
817,750,0.0,10,10000,4,0,3
818,750,0.0,50,100,4,0,3
819,750,0.0,50,1000,4,0,3
820,750,0.25,1,1000,4,0,3
821,750,0.25,1,10000,4,0,3
822,750,0.25,10,100,4,0,3
823,750,0.25,10,1000,4,0,3
824,750,0.25,10,10000,4,0,3
825,750,0.25,50,1000,4,0,3
826,750,0.25,50,10000,4,0,3
827,750,0.5,1,100,4,0,3
828,750,0.5,1,1000,4,0,3
829,750,0.5,10,100,4,0,3
830,750,0.5,50,1000,4,0,3
831,750,0.5,50,10000,4,0,3
832,750,0.75,1,100,4,0,3
833,750,0.75,1,1000,4,0,3
834,750,0.75,1,10000,4,0,3
835,750,0.75,10,100,4,0,3
836,750,0.75,10,1000,4,0,3
837,750,0.75,10,10000,4,0,3
838,750,0.75,50,100,4,0,3
839,750,0.75,50,1000,4,0,3
840,750,0.75,50,10000,4,0,3
841,750,0.0,1,100,8,0,4
842,750,0.0,1,1000,8,0,4
843,750,0.0,1,10000,8,0,4
844,750,0.0,10,1000,8,0,4
845,750,0.0,10,10000,8,0,4
846,750,0.0,50,1000,8,0,4
847,750,0.0,50,10000,8,0,4
848,750,0.25,1,1000,8,0,4
849,750,0.25,1,10000,8,0,4
850,750,0.25,10,100,8,0,4
851,750,0.25,10,1000,8,0,4
852,750,0.25,10,10000,8,0,4
853,750,0.25,50,100,8,0,4
854,750,0.25,50,1000,8,0,4
855,750,0.25,50,10000,8,0,4
856,750,0.5,1,100,8,0,4
857,750,0.5,1,10000,8,0,4
858,750,0.5,10,1000,8,0,4
859,750,0.5,10,10000,8,0,4
860,750,0.5,50,100,8,0,4
861,750,0.5,50,1000,8,0,4
862,750,0.5,50,10000,8,0,4
863,750,0.75,1,1000,8,0,4
864,750,0.75,1,10000,8,0,4
865,750,0.75,10,1000,8,0,4
866,750,0.75,10,10000,8,0,4
867,750,0.75,50,100,8,0,4
868,750,0.75,50,1000,8,0,4
869,750,0.75,50,10000,8,0,4
870,1000,0.0,1,100,1,0,0
871,1000,0.0,1,1000,1,1,0
872,1000,0.0,1,10000,1,0,0
873,1000,0.0,10,100,1,0,0
874,1000,0.0,10,1000,1,0,0
875,1000,0.0,10,10000,1,0,0
876,1000,0.0,50,100,1,0,0
877,1000,0.0,50,1000,1,0,0
878,1000,0.25,1,100,1,0,0
879,1000,0.25,1,1000,1,55,0
880,1000,0.25,10,100,1,0,0
881,1000,0.25,10,1000,1,0,0
882,1000,0.25,10,10000,1,0,0
883,1000,0.25,50,1000,1,0,0
884,1000,0.25,50,10000,1,0,0
885,1000,0.5,1,100,1,1,0
886,1000,0.5,1,1000,1,0,0
887,1000,0.5,10,100,1,0,0
888,1000,0.5,10,1000,1,0,0
889,1000,0.5,10,10000,1,0,0
890,1000,0.5,50,100,1,0,0
891,1000,0.5,50,1000,1,0,0
892,1000,0.5,50,10000,1,0,0
893,1000,0.75,1,100,1,1,0
894,1000,0.75,1,1000,1,0,0
895,1000,0.75,10,1000,1,0,0
896,1000,0.75,50,100,1,0,0
897,1000,0.75,50,1000,1,0,0
898,1000,0.75,50,10000,1,1,0
899,1000,0.0,1,100,2,0,1
900,1000,0.0,1,1000,2,0,1
901,1000,0.0,10,100,2,0,1
902,1000,0.0,10,1000,2,0,1
903,1000,0.0,10,10000,2,0,1
904,1000,0.0,50,100,2,0,1
905,1000,0.0,50,1000,2,0,1
906,1000,0.25,1,100,2,0,1
907,1000,0.25,1,10000,2,0,1
908,1000,0.25,10,100,2,0,1
909,1000,0.25,10,1000,2,0,1
910,1000,0.25,10,10000,2,0,1
911,1000,0.25,50,100,2,1,1
912,1000,0.25,50,10000,2,0,1
913,1000,0.5,1,100,2,0,1
914,1000,0.5,1,1000,2,0,1
915,1000,0.5,10,100,2,0,1
916,1000,0.5,10,1000,2,0,1
917,1000,0.5,10,10000,2,0,1
918,1000,0.5,50,100,2,0,1
919,1000,0.5,50,1000,2,0,1
920,1000,0.5,50,10000,2,0,1
921,1000,0.75,1,100,2,0,1
922,1000,0.75,1,1000,2,0,1
923,1000,0.75,1,10000,2,0,1
924,1000,0.75,10,100,2,0,1
925,1000,0.75,10,10000,2,0,1
926,1000,0.75,50,100,2,1,1
927,1000,0.75,50,1000,2,0,1
928,1000,0.0,1,100,3,0,2
929,1000,0.0,10,100,3,0,2
930,1000,0.0,10,1000,3,0,2
931,1000,0.0,10,10000,3,0,2
932,1000,0.0,50,1000,3,0,2
933,1000,0.25,1,100,3,0,2
934,1000,0.25,1,1000,3,0,2
935,1000,0.25,1,10000,3,0,2
936,1000,0.25,10,100,3,0,2
937,1000,0.25,10,1000,3,0,2
938,1000,0.25,10,10000,3,0,2
939,1000,0.25,50,100,3,0,2
940,1000,0.25,50,10000,3,0,2
941,1000,0.5,1,100,3,1,2
942,1000,0.5,1,1000,3,0,2
943,1000,0.5,1,10000,3,0,2
944,1000,0.5,10,100,3,0,2
945,1000,0.5,10,1000,3,0,2
946,1000,0.5,10,10000,3,0,2
947,1000,0.5,50,100,3,0,2
948,1000,0.5,50,1000,3,0,2
949,1000,0.5,50,10000,3,0,2
950,1000,0.75,1,100,3,0,2
951,1000,0.75,1,10000,3,0,2
952,1000,0.75,10,100,3,0,2
953,1000,0.75,10,1000,3,0,2
954,1000,0.75,10,10000,3,0,2
955,1000,0.75,50,100,3,0,2
956,1000,0.75,50,10000,3,0,2
957,1000,0.0,1,100,4,0,3
958,1000,0.0,1,10000,4,1,3
959,1000,0.0,10,100,4,0,3
960,1000,0.0,10,1000,4,0,3
961,1000,0.0,50,1000,4,0,3
962,1000,0.0,50,10000,4,0,3
963,1000,0.25,1,100,4,0,3
964,1000,0.25,1,1000,4,0,3
965,1000,0.25,1,10000,4,0,3
966,1000,0.25,10,1000,4,0,3
967,1000,0.25,10,10000,4,0,3
968,1000,0.25,50,100,4,0,3
969,1000,0.25,50,1000,4,0,3
970,1000,0.25,50,10000,4,0,3
971,1000,0.5,1,100,4,0,3
972,1000,0.5,1,10000,4,0,3
973,1000,0.5,10,100,4,0,3
974,1000,0.5,10,1000,4,0,3
975,1000,0.5,10,10000,4,0,3
976,1000,0.5,50,100,4,0,3
977,1000,0.5,50,1000,4,0,3
978,1000,0.5,50,10000,4,0,3
979,1000,0.75,1,100,4,0,3
980,1000,0.75,1,1000,4,0,3
981,1000,0.75,1,10000,4,0,3
982,1000,0.75,10,10000,4,0,3
983,1000,0.75,50,100,4,0,3
984,1000,0.75,50,1000,4,0,3
985,1000,0.75,50,10000,4,0,3
986,1000,0.0,1,100,8,0,4
987,1000,0.0,1,1000,8,0,4
988,1000,0.0,10,100,8,0,4
989,1000,0.0,10,10000,8,0,4
990,1000,0.0,50,100,8,0,4
991,1000,0.0,50,10000,8,1,4
992,1000,0.25,1,100,8,0,4
993,1000,0.25,1,1000,8,0,4
994,1000,0.25,1,10000,8,0,4
995,1000,0.25,10,1000,8,0,4
996,1000,0.25,10,10000,8,0,4
997,1000,0.25,50,1000,8,0,4
998,1000,0.25,50,10000,8,0,4
999,1000,0.5,1,100,8,0,4
1000,1000,0.5,1,1000,8,0,4
1001,1000,0.5,1,10000,8,0,4
1002,1000,0.5,10,100,8,0,4
1003,1000,0.5,10,1000,8,0,4
1004,1000,0.5,10,10000,8,0,4
1005,1000,0.5,50,100,8,0,4
1006,1000,0.5,50,1000,8,0,4
1007,1000,0.5,50,10000,8,0,4
1008,1000,0.75,1,1000,8,0,4
1009,1000,0.75,1,10000,8,0,4
1010,1000,0.75,10,100,8,0,4
1011,1000,0.75,10,10000,8,0,4
1012,1000,0.75,50,100,8,0,4
1013,1000,0.75,50,1000,8,0,4
1014,1000,0.75,50,10000,8,0,4
1015,2000,0.0,1,100,1,1,0
1016,2000,0.0,1,1000,1,1,0
1017,2000,0.0,1,10000,1,0,0
1018,2000,0.0,10,100,1,55,0
1019,2000,0.0,10,10000,1,1,0
1020,2000,0.0,50,100,1,0,0
1021,2000,0.0,50,1000,1,1,0
1022,2000,0.0,50,10000,1,1,0
1023,2000,0.25,10,100,1,1,0
1024,2000,0.25,10,1000,1,1,0
1025,2000,0.25,10,10000,1,0,0
1026,2000,0.25,50,100,1,1,0
1027,2000,0.25,50,1000,1,1,0
1028,2000,0.25,50,10000,1,1,0
1029,2000,0.5,1,100,1,0,0
1030,2000,0.5,1,10000,1,1,0
1031,2000,0.5,10,100,1,1,0
1032,2000,0.5,10,1000,1,0,0
1033,2000,0.5,10,10000,1,1,0
1034,2000,0.5,50,100,1,1,0
1035,2000,0.5,50,1000,1,1,0
1036,2000,0.75,1,1000,1,1,0
1037,2000,0.75,1,10000,1,1,0
1038,2000,0.75,10,100,1,0,0
1039,2000,0.75,10,1000,1,1,0
1040,2000,0.75,10,10000,1,1,0
1041,2000,0.75,50,100,1,1,0
1042,2000,0.75,50,1000,1,0,0
1043,2000,0.75,50,10000,1,55,0
1044,2000,0.0,1,100,2,0,1
1045,2000,0.0,1,1000,2,0,1
1046,2000,0.0,1,10000,2,1,1
1047,2000,0.0,10,100,2,0,1
1048,2000,0.0,10,1000,2,1,1
1049,2000,0.0,50,100,2,0,1
1050,2000,0.0,50,1000,2,1,1
1051,2000,0.25,1,100,2,55,1
1052,2000,0.25,1,1000,2,0,1
1053,2000,0.25,10,100,2,1,1
1054,2000,0.25,10,10000,2,1,1
1055,2000,0.25,50,100,2,0,1
1056,2000,0.25,50,10000,2,1,1
1057,2000,0.5,1,100,2,0,1
1058,2000,0.5,1,1000,2,1,1
1059,2000,0.5,1,10000,2,0,1
1060,2000,0.5,10,100,2,0,1
1061,2000,0.5,10,1000,2,1,1
1062,2000,0.5,10,10000,2,0,1
1063,2000,0.5,50,100,2,55,1
1064,2000,0.5,50,1000,2,0,1
1065,2000,0.5,50,10000,2,0,1
1066,2000,0.75,1,100,2,1,1
1067,2000,0.75,1,1000,2,0,1
1068,2000,0.75,1,10000,2,1,1
1069,2000,0.75,10,1000,2,0,1
1070,2000,0.75,10,10000,2,0,1
1071,2000,0.75,50,100,2,0,1
1072,2000,0.75,50,1000,2,1,1
1073,2000,0.0,1,100,3,1,2
1074,2000,0.0,1,1000,3,0,2
1075,2000,0.0,1,10000,3,0,2
1076,2000,0.0,10,100,3,0,2
1077,2000,0.0,10,1000,3,1,2
1078,2000,0.0,10,10000,3,0,2
1079,2000,0.0,50,10000,3,0,2
1080,2000,0.25,1,100,3,0,2
1081,2000,0.25,1,1000,3,0,2
1082,2000,0.25,1,10000,3,1,2
1083,2000,0.25,10,1000,3,0,2
1084,2000,0.25,10,10000,3,55,2
1085,2000,0.25,50,100,3,0,2
1086,2000,0.25,50,10000,3,0,2
1087,2000,0.5,1,100,3,1,2
1088,2000,0.5,1,1000,3,0,2
1089,2000,0.5,1,10000,3,0,2
1090,2000,0.5,10,1000,3,0,2
1091,2000,0.5,10,10000,3,0,2
1092,2000,0.5,50,1000,3,1,2
1093,2000,0.5,50,10000,3,0,2
1094,2000,0.75,1,100,3,0,2
1095,2000,0.75,1,1000,3,0,2
1096,2000,0.75,1,10000,3,0,2
1097,2000,0.75,10,100,3,0,2
1098,2000,0.75,10,1000,3,0,2
1099,2000,0.75,10,10000,3,1,2
1100,2000,0.75,50,1000,3,0,2
1101,2000,0.75,50,10000,3,55,2
1102,2000,0.0,1,100,4,1,3
1103,2000,0.0,1,1000,4,0,3
1104,2000,0.0,10,100,4,0,3
1105,2000,0.0,10,1000,4,0,3
1106,2000,0.0,10,10000,4,0,3
1107,2000,0.0,50,100,4,1,3
1108,2000,0.0,50,1000,4,0,3
1109,2000,0.0,50,10000,4,0,3
1110,2000,0.25,1,100,4,0,3
1111,2000,0.25,1,1000,4,0,3
1112,2000,0.25,10,100,4,1,3
1113,2000,0.25,10,1000,4,0,3
1114,2000,0.25,10,10000,4,0,3
1115,2000,0.25,50,1000,4,0,3
1116,2000,0.25,50,10000,4,0,3
1117,2000,0.5,1,100,4,1,3
1118,2000,0.5,1,10000,4,0,3
1119,2000,0.5,10,100,4,0,3
1120,2000,0.5,10,1000,4,0,3
1121,2000,0.5,10,10000,4,0,3
1122,2000,0.5,50,100,4,0,3
1123,2000,0.5,50,1000,4,0,3
1124,2000,0.75,1,100,4,0,3
1125,2000,0.75,1,1000,4,0,3
1126,2000,0.75,1,10000,4,1,3
1127,2000,0.75,10,100,4,0,3
1128,2000,0.75,10,1000,4,0,3
1129,2000,0.75,10,10000,4,0,3
1130,2000,0.75,50,10000,4,1,3
1131,2000,0.0,1,100,8,0,4
1132,2000,0.0,1,1000,8,0,4
1133,2000,0.0,1,10000,8,0,4
1134,2000,0.0,10,100,8,1,4
1135,2000,0.0,10,1000,8,0,4
1136,2000,0.0,10,10000,8,0,4
1137,2000,0.0,50,100,8,0,4
1138,2000,0.0,50,1000,8,0,4
1139,2000,0.25,1,100,8,0,4
1140,2000,0.25,1,1000,8,0,4
1141,2000,0.25,1,10000,8,0,4
1142,2000,0.25,10,100,8,1,4
1143,2000,0.25,10,1000,8,0,4
1144,2000,0.25,10,10000,8,0,4
1145,2000,0.25,50,1000,8,55,4
1146,2000,0.5,1,100,8,0,4
1147,2000,0.5,1,10000,8,1,4
1148,2000,0.5,10,100,8,0,4
1149,2000,0.5,10,1000,8,0,4
1150,2000,0.5,50,100,8,1,4
1151,2000,0.5,50,1000,8,0,4
1152,2000,0.5,50,10000,8,0,4
1153,2000,0.75,1,100,8,0,4
1154,2000,0.75,1,1000,8,0,4
1155,2000,0.75,10,100,8,1,4
1156,2000,0.75,10,1000,8,0,4
1157,2000,0.75,10,10000,8,0,4
1158,2000,0.75,50,100,8,0,4
1159,2000,0.75,50,10000,8,0,4
1160,3000,0.0,1,100,1,3,0
1161,3000,0.0,1,1000,1,2,0
1162,3000,0.0,1,10000,1,57,0
1163,3000,0.0,10,100,1,2,0
1164,3000,0.0,10,1000,1,57,0
1165,3000,0.0,50,1000,1,2,0
1166,3000,0.0,50,10000,1,3,0
1167,3000,0.25,1,1000,1,3,0
1168,3000,0.25,1,10000,1,56,0
1169,3000,0.25,10,100,1,3,0
1170,3000,0.25,10,1000,1,2,0
1171,3000,0.25,10,10000,1,57,0
1172,3000,0.25,50,1000,1,57,0
1173,3000,0.25,50,10000,1,2,0
1174,3000,0.5,1,100,1,57,0
1175,3000,0.5,1,1000,1,2,0
1176,3000,0.5,1,10000,1,3,0
1177,3000,0.5,10,100,1,56,0
1178,3000,0.5,10,1000,1,3,0
1179,3000,0.5,10,10000,1,56,0
1180,3000,0.5,50,1000,1,2,0
1181,3000,0.5,50,10000,1,57,0
1182,3000,0.75,1,100,1,2,0
1183,3000,0.75,1,10000,1,3,0
1184,3000,0.75,10,100,1,56,0
1185,3000,0.75,10,10000,1,2,0
1186,3000,0.75,50,100,1,57,0
1187,3000,0.75,50,1000,1,2,0
1188,3000,0.75,50,10000,1,57,0
1189,3000,0.0,1,1000,2,56,1
1190,3000,0.0,10,100,2,1,1
1191,3000,0.0,10,1000,2,2,1
1192,3000,0.0,10,10000,2,55,1
1193,3000,0.0,50,100,2,1,1
1194,3000,0.0,50,1000,2,2,1
1195,3000,0.0,50,10000,2,1,1
1196,3000,0.25,1,100,2,1,1
1197,3000,0.25,1,1000,2,56,1
1198,3000,0.25,1,10000,2,1,1
1199,3000,0.25,10,1000,2,1,1
1200,3000,0.25,10,10000,2,55,1
1201,3000,0.25,50,100,2,1,1
1202,3000,0.25,50,1000,2,1,1
1203,3000,0.25,50,10000,2,2,1
1204,3000,0.5,1,100,2,1,1
1205,3000,0.5,10,1000,2,1,1
1206,3000,0.5,10,10000,2,56,1
1207,3000,0.5,50,100,2,1,1
1208,3000,0.5,50,10000,2,2,1
1209,3000,0.75,1,100,2,1,1
1210,3000,0.75,1,1000,2,55,1
1211,3000,0.75,1,10000,2,2,1
1212,3000,0.75,10,100,2,1,1
1213,3000,0.75,10,1000,2,1,1
1214,3000,0.75,10,10000,2,56,1
1215,3000,0.75,50,100,2,1,1
1216,3000,0.75,50,1000,2,1,1
1217,3000,0.75,50,10000,2,2,1
1218,3000,0.0,1,100,3,1,2
1219,3000,0.0,1,1000,3,0,2
1220,3000,0.0,1,10000,3,1,2
1221,3000,0.0,10,100,3,1,2
1222,3000,0.0,50,100,3,55,2
1223,3000,0.0,50,1000,3,1,2
1224,3000,0.0,50,10000,3,1,2
1225,3000,0.25,1,100,3,1,2
1226,3000,0.25,1,1000,3,0,2
1227,3000,0.25,10,1000,3,55,2
1228,3000,0.25,10,10000,3,1,2
1229,3000,0.25,50,100,3,1,2
1230,3000,0.25,50,1000,3,1,2
1231,3000,0.25,50,10000,3,1,2
1232,3000,0.5,1,100,3,1,2
1233,3000,0.5,1,1000,3,55,2
1234,3000,0.5,1,10000,3,0,2
1235,3000,0.5,10,100,3,1,2
1236,3000,0.5,10,1000,3,1,2
1237,3000,0.5,50,1000,3,1,2
1238,3000,0.5,50,10000,3,55,2
1239,3000,0.75,1,100,3,1,2
1240,3000,0.75,1,1000,3,1,2
1241,3000,0.75,1,10000,3,1,2
1242,3000,0.75,10,1000,3,0,2
1243,3000,0.75,10,10000,3,0,2
1244,3000,0.75,50,100,3,55,2
1245,3000,0.75,50,1000,3,1,2
1246,3000,0.75,50,10000,3,1,2
1247,3000,0.0,1,100,4,0,3
1248,3000,0.0,1,1000,4,1,3
1249,3000,0.0,1,10000,4,0,3
1250,3000,0.0,10,100,4,1,3
1251,3000,0.0,10,1000,4,0,3
1252,3000,0.0,50,100,4,0,3
1253,3000,0.0,50,1000,4,55,3
1254,3000,0.0,50,10000,4,0,3
1255,3000,0.25,1,100,4,1,3
1256,3000,0.25,1,1000,4,0,3
1257,3000,0.25,1,10000,4,1,3
1258,3000,0.25,10,100,4,1,3
1259,3000,0.25,10,10000,4,1,3
1260,3000,0.25,50,100,4,0,3
1261,3000,0.25,50,10000,4,0,3
1262,3000,0.5,1,100,4,55,3
1263,3000,0.5,1,10000,4,1,3
1264,3000,0.5,10,100,4,0,3
1265,3000,0.5,10,1000,4,0,3
1266,3000,0.5,10,10000,4,1,3
1267,3000,0.5,50,100,4,0,3
1268,3000,0.5,50,1000,4,1,3
1269,3000,0.5,50,10000,4,0,3
1270,3000,0.75,1,100,4,1,3
1271,3000,0.75,1,1000,4,0,3
1272,3000,0.75,1,10000,4,55,3
1273,3000,0.75,10,100,4,1,3
1274,3000,0.75,10,1000,4,0,3
1275,3000,0.75,10,10000,4,1,3
1276,3000,0.0,1,100,8,55,4
1277,3000,0.0,1,10000,8,0,4
1278,3000,0.0,10,100,8,1,4
1279,3000,0.0,10,1000,8,1,4
1280,3000,0.0,50,1000,8,1,4
1281,3000,0.0,50,10000,8,55,4
1282,3000,0.25,1,100,8,1,4
1283,3000,0.25,1,1000,8,1,4
1284,3000,0.25,1,10000,8,0,4
1285,3000,0.25,10,100,8,1,4
1286,3000,0.25,10,1000,8,1,4
1287,3000,0.25,10,10000,8,1,4
1288,3000,0.25,50,100,8,55,4
1289,3000,0.25,50,1000,8,0,4
1290,3000,0.25,50,10000,8,1,4
1291,3000,0.5,1,100,8,1,4
1292,3000,0.5,1,1000,8,1,4
1293,3000,0.5,1,10000,8,1,4
1294,3000,0.5,10,100,8,0,4
1295,3000,0.5,10,10000,8,55,4
1296,3000,0.5,50,100,8,1,4
1297,3000,0.5,50,1000,8,1,4
1298,3000,0.5,50,10000,8,0,4
1299,3000,0.75,1,100,8,0,4
1300,3000,0.75,1,1000,8,1,4
1301,3000,0.75,1,10000,8,1,4
1302,3000,0.75,10,1000,8,1,4
1303,3000,0.75,50,100,8,1,4
1304,3000,0.75,50,1000,8,1,4
1305,4000,0.0,1,100,1,60,0
1306,4000,0.0,1,1000,1,59,0
1307,4000,0.0,1,10000,1,59,0
1308,4000,0.0,10,100,1,60,0
1309,4000,0.0,10,1000,1,60,0
1310,4000,0.0,10,10000,1,60,0
1311,4000,0.0,50,100,1,60,0
1312,4000,0.0,50,1000,1,60,0
1313,4000,0.0,50,10000,1,60,0
1314,4000,0.25,1,100,1,60,0
1315,4000,0.25,1,1000,1,5,0
1316,4000,0.25,1,10000,1,5,0
1317,4000,0.25,10,100,1,60,0
1318,4000,0.25,10,1000,1,60,0
1319,4000,0.25,50,1000,1,60,0
1320,4000,0.5,1,100,1,60,0
1321,4000,0.5,1,1000,1,60,0
1322,4000,0.5,1,10000,1,59,0
1323,4000,0.5,10,100,1,59,0
1324,4000,0.5,10,1000,1,60,0
1325,4000,0.5,10,10000,1,60,0
1326,4000,0.5,50,100,1,60,0
1327,4000,0.5,50,10000,1,60,0
1328,4000,0.75,1,100,1,60,0
1329,4000,0.75,10,100,1,60,0
1330,4000,0.75,10,1000,1,60,0
1331,4000,0.75,10,10000,1,60,0
1332,4000,0.75,50,100,1,60,0
1333,4000,0.75,50,1000,1,60,0
1334,4000,0.0,1,1000,2,3,1
1335,4000,0.0,1,10000,2,57,1
1336,4000,0.0,10,100,2,3,1
1337,4000,0.0,10,1000,2,57,1
1338,4000,0.0,10,10000,2,3,1
1339,4000,0.0,50,1000,2,3,1
1340,4000,0.0,50,10000,2,57,1
1341,4000,0.25,1,100,2,3,1
1342,4000,0.25,1,1000,2,57,1
1343,4000,0.25,1,10000,2,3,1
1344,4000,0.25,10,100,2,57,1
1345,4000,0.25,10,1000,2,3,1
1346,4000,0.25,10,10000,2,57,1
1347,4000,0.25,50,1000,2,57,1
1348,4000,0.25,50,10000,2,3,1
1349,4000,0.5,1,100,2,57,1
1350,4000,0.5,1,1000,2,3,1
1351,4000,0.5,1,10000,2,3,1
1352,4000,0.5,10,100,2,57,1
1353,4000,0.5,10,10000,2,57,1
1354,4000,0.5,50,100,2,3,1
1355,4000,0.5,50,1000,2,57,1
1356,4000,0.5,50,10000,2,3,1
1357,4000,0.75,10,100,2,3,1
1358,4000,0.75,10,1000,2,57,1
1359,4000,0.75,10,10000,2,3,1
1360,4000,0.75,50,100,2,57,1
1361,4000,0.75,50,1000,2,3,1
1362,4000,0.75,50,10000,2,57,1
1363,4000,0.0,1,100,3,2,2
1364,4000,0.0,1,1000,3,56,2
1365,4000,0.0,1,10000,3,2,2
1366,4000,0.0,10,100,3,2,2
1367,4000,0.0,10,1000,3,55,2
1368,4000,0.0,10,10000,3,2,2
1369,4000,0.0,50,1000,3,56,2
1370,4000,0.25,1,1000,3,56,2
1371,4000,0.25,10,100,3,2,2
1372,4000,0.25,10,10000,3,2,2
1373,4000,0.25,50,100,3,56,2
1374,4000,0.25,50,1000,3,2,2
1375,4000,0.25,50,10000,3,2,2
1376,4000,0.5,1,100,3,56,2
1377,4000,0.5,1,1000,3,2,2
1378,4000,0.5,1,10000,3,2,2
1379,4000,0.5,10,100,3,56,2
1380,4000,0.5,10,1000,3,2,2
1381,4000,0.5,50,100,3,55,2
1382,4000,0.5,50,1000,3,2,2
1383,4000,0.75,1,100,3,56,2
1384,4000,0.75,1,1000,3,2,2
1385,4000,0.75,1,10000,3,2,2
1386,4000,0.75,10,100,3,56,2
1387,4000,0.75,10,1000,3,2,2
1388,4000,0.75,10,10000,3,2,2
1389,4000,0.75,50,100,3,2,2
1390,4000,0.75,50,1000,3,2,2
1391,4000,0.75,50,10000,3,56,2
1392,4000,0.0,1,100,4,2,3
1393,4000,0.0,1,1000,4,55,3
1394,4000,0.0,10,100,4,1,3
1395,4000,0.0,10,1000,4,2,3
1396,4000,0.0,50,100,4,55,3
1397,4000,0.0,50,1000,4,1,3
1398,4000,0.0,50,10000,4,2,3
1399,4000,0.25,1,100,4,1,3
1400,4000,0.25,1,1000,4,1,3
1401,4000,0.25,1,10000,4,55,3
1402,4000,0.25,10,100,4,2,3
1403,4000,0.25,10,1000,4,1,3
1404,4000,0.25,10,10000,4,1,3
1405,4000,0.25,50,1000,4,56,3
1406,4000,0.25,50,10000,4,1,3
1407,4000,0.5,1,100,4,1,3
1408,4000,0.5,1,10000,4,55,3
1409,4000,0.5,10,100,4,1,3
1410,4000,0.5,10,1000,4,1,3
1411,4000,0.5,10,10000,4,2,3
1412,4000,0.5,50,100,4,1,3
1413,4000,0.5,50,1000,4,55,3
1414,4000,0.5,50,10000,4,1,3
1415,4000,0.75,1,100,4,1,3
1416,4000,0.75,1,10000,4,1,3
1417,4000,0.75,10,100,4,56,3
1418,4000,0.75,10,1000,4,1,3
1419,4000,0.75,50,100,4,1,3
1420,4000,0.75,50,10000,4,1,3
1421,4000,0.0,1,100,8,56,4
1422,4000,0.0,1,1000,8,2,4
1423,4000,0.0,10,100,8,1,4
1424,4000,0.0,10,1000,8,1,4
1425,4000,0.0,10,10000,8,2,4
1426,4000,0.0,50,100,8,2,4
1427,4000,0.0,50,1000,8,56,4
1428,4000,0.0,50,10000,8,2,4
1429,4000,0.25,1,100,8,2,4
1430,4000,0.25,1,10000,8,2,4
1431,4000,0.25,10,100,8,2,4
1432,4000,0.25,10,10000,8,2,4
1433,4000,0.25,50,100,8,1,4
1434,4000,0.25,50,1000,8,55,4
1435,4000,0.25,50,10000,8,2,4
1436,4000,0.5,1,100,8,2,4
1437,4000,0.5,1,1000,8,56,4
1438,4000,0.5,1,10000,8,2,4
